cycle_id,length,cycle_type,path,min_edge_kzt,total_kzt,has_seed,time_consistent
C00703,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000001660397100→100000006866783100→100000007639767100→100000000437046100,23018.00000000,239444.00000000,True,False
C00704,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000001660397100→100000006866783100→100000008304139100→100000000437046100,23126.00000000,219993.00000000,True,False
C00705,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000001660397100→100000006866783100→100000008686313100→100000000437046100,23126.00000000,420807.00000000,True,False
C00706,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000001660397100→100000008413748100→100000008304139100→100000000437046100,13000.00000000,211517.75000000,False,False
C00707,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000001660397100→100000008477350100→100000007639767100→100000000437046100,12000.00000000,220731.00000000,False,False
C00708,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000001660397100→100000008477350100→100000008086440100→100000000437046100,12000.00000000,395659.00000000,False,False
C00709,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000002723538100→100000003242289100→100000008304139100→100000000437046100,23126.00000000,340343.00000000,False,False
C00710,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000004351795100→100000003242289100→100000008304139100→100000000437046100,22418.00000000,308114.00000000,False,False
C00711,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000007639767100→100000004400305100→100000004390333100→100000000437046100,10000.00000000,265655.00000000,False,False
C00712,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000007639767100→100000004400305100→100000008304139100→100000000437046100,10000.00000000,222949.00000000,False,False
C00713,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000007639767100→100000004400305100→100000008686313100→100000000437046100,10000.00000000,258465.00000000,False,False
C00714,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000007639767100→100000006866783100→100000004351795100→100000000437046100,10000.00000000,755252.00000000,True,False
C00715,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000007639767100→100000006866783100→100000004390333100→100000000437046100,10000.00000000,292599.00000000,True,False
C00716,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000007639767100→100000006866783100→100000008304139100→100000000437046100,10000.00000000,200415.00000000,True,False
C00717,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000007639767100→100000006866783100→100000008686313100→100000000437046100,10000.00000000,401229.00000000,True,False
C00718,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000008686313100→100000006866783100→100000004351795100→100000000437046100,23126.00000000,845323.00000000,True,False
C00719,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000008686313100→100000006866783100→100000004390333100→100000000437046100,23126.00000000,382670.00000000,True,False
C00720,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000008686313100→100000006866783100→100000007639767100→100000000437046100,23018.00000000,309937.00000000,True,False
C00721,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000008686313100→100000006866783100→100000008304139100→100000000437046100,23126.00000000,290486.00000000,True,False
C00722,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000008686313100→100000008477350100→100000007639767100→100000000437046100,16305.00000000,280924.00000000,False,False
C00723,6,cycle,100000000437046100→100000004070318100→100000008603629100→100000008686313100→100000008477350100→100000008086440100→100000000437046100,23126.00000000,455852.00000000,False,False
C00724,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000001609499100→100000006866783100→100000004351795100→100000000437046100,10000.00000000,770792.00000000,True,False
C00725,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000001609499100→100000006866783100→100000004390333100→100000000437046100,10000.00000000,308139.00000000,True,False
C00726,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000001609499100→100000006866783100→100000008304139100→100000000437046100,10000.00000000,215955.00000000,True,False
C00727,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000001609499100→100000006866783100→100000008686313100→100000000437046100,10000.00000000,416769.00000000,True,False
C00728,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000002645993100→100000008413748100→100000008304139100→100000000437046100,10000.00000000,143089.75000000,False,False
C00729,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000002723538100→100000003242289100→100000008304139100→100000000437046100,10000.00000000,209438.00000000,False,False
C00730,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000002723538100→100000008603629100→100000004351795100→100000000437046100,10000.00000000,702286.00000000,False,False
C00731,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000002723538100→100000008603629100→100000008686313100→100000000437046100,10000.00000000,242761.00000000,False,False
C00732,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000003213473100→100000006866783100→100000004351795100→100000000437046100,10000.00000000,713772.00000000,True,False
C00733,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000003213473100→100000006866783100→100000004390333100→100000000437046100,10000.00000000,251119.00000000,True,False
C00734,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000003213473100→100000006866783100→100000008304139100→100000000437046100,10000.00000000,158935.00000000,True,False
C00735,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000003213473100→100000006866783100→100000008686313100→100000000437046100,10000.00000000,359749.00000000,True,False
C00736,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000004070318100→100000002957787100→100000008632060100→100000000437046100,6000.00000000,141968.00000000,False,False
C00737,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000004070318100→100000006866783100→100000004351795100→100000000437046100,10000.00000000,754272.00000000,True,False
C00738,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000004070318100→100000006866783100→100000004390333100→100000000437046100,10000.00000000,291619.00000000,True,False
C00739,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000004070318100→100000006866783100→100000008304139100→100000000437046100,10000.00000000,199435.00000000,True,False
C00740,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000004070318100→100000006866783100→100000008686313100→100000000437046100,10000.00000000,400249.00000000,True,False
C00741,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000004070318100→100000008346837100→100000004351795100→100000000437046100,10000.00000000,692438.00000000,False,False
C00742,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000004070318100→100000008477350100→100000008086440100→100000000437046100,10000.00000000,327101.00000000,False,False
C00743,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000004070318100→100000008603629100→100000004351795100→100000000437046100,10000.00000000,648412.00000000,False,False
C00744,6,cycle,100000000437046100→100000007639767100→100000004400305100→100000004070318100→100000008603629100→100000008686313100→100000000437046100,10000.00000000,188887.00000000,False,False
